"geoRegion","type","variant_type","date","version","voc","entries","entries_pos","entries_neg","data_quality","timeframe_all","sumTotal","anteil_pos_mean7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","timeframe_phase3","sumTotal_Phase3","lower_ci_day","upper_ci_day","anteil_pos","data_source"
"CHFL","COVID19VirusVariants","P.1",2020-08-17,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-18,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-19,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-20,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-21,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-22,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-23,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-24,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-25,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-26,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-27,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-28,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-29,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-30,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-08-31,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-01,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-02,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-03,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-04,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-05,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-06,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-07,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-08,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-09,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-10,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-11,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-12,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-13,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-14,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-15,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-16,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-17,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-18,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-19,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-20,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-21,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-22,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-23,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-24,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-25,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-26,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-27,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-28,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-29,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-09-30,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-01,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-02,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-03,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-04,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-05,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-06,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-07,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-08,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-09,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-10,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-11,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-12,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-13,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-14,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-15,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-16,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-17,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-18,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-19,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-20,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-21,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-22,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-23,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-24,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-25,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-26,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-27,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-28,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-29,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-30,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-10-31,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-01,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-02,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-03,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-04,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-05,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-06,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-07,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-08,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-09,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-10,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-11,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-12,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-13,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-14,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-15,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-16,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-17,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-18,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-19,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-20,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-21,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-22,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-23,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-24,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-25,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-26,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-27,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-28,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-29,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-11-30,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-01,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-02,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-03,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-04,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-05,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-06,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-07,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-08,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-09,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-10,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-11,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
"CHFL","COVID19VirusVariants","P.1",2020-12-12,"2021-05-20_07-49-25",TRUE,0,NA,NA,NA,TRUE,0,NA,FALSE,0,FALSE,0,TRUE,0,TRUE,0,FALSE,0,NA,NA,NA,"msys"
